<<<<<<< HEAD
﻿SMILES,label_cutoff_20%,split
N=c1nc(O)c2ncn(CCC(CO)CO)c2[nH]1,1,train
CCC(CO)NCCNC(CC)CO,1,train
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,1,train
CC(=O)OCC(CCn1cnc2c[nH]c(=N)nc21)COC(C)=O,1,train
COc1cc[nH+]c(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,1,train
COc1ccc2nc(S(=O)Cc3[nH+]cc(C)c(OC)c3C)[nH]c2n1,1,train
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,1,train
CN(C)C1C(O)=C(C(=N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,1,train
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,1,train
O=C(O)CCCc1ccccc1,1,train
O=[N+]([O-])c1ccc2c(c1)C(c1ccccc1)=NCC(O)=N2,1,train
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,1,train
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1,train
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,1,train
CCC(CC)OC1C=C(C(=O)O)CC(N)C1N=C(C)O,1,train
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,1,train
N=C(O)NO,1,train
O=[N+]([O-])c1ccc(C(O)C(CO)N=C(O)C(Cl)Cl)cc1,1,train
CCCC(C)C1(CC)C(O)=NC(=O)N=C1O,1,train
CCOC(O)=NNc1ccc(N(CC)CC(C)O)nn1,1,train
Clc1ccccc1CN1CCc2sccc2C1,1,train
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,1,train
[NH2+]=C(O)CS(=O)C(c1ccccc1)c1ccccc1,1,train
O=S(CC(O)=[NH+]O)C(c1ccccc1)c1ccccc1,1,train
NS(=O)(=O)c1cc(C(O)=NN2CC3C4CCC(C4)C3C2)ccc1Cl,1,train
Cc1cccc(N=c2cc[nH]cc2S(=O)(=O)NC(O)=NC(C)C)c1,1,train
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1,train
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1,train
CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(=N)O,1,train
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,1,train
CCN(CC)CCCCN(C)c1ccnc2cc(Cl)ccc12,1,train
O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,1,train
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1,train
COc1cc(C(=O)c2ccc(Cl)cc2)cc(OC)c1OCCN1CCOCC1,1,train
O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1,1,train
COc1cc(C(O)=NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,1,train
COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,1,train
CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,1,train
COc1ccc(Cl)cc1C(O)=NCCc1cccc(S(=O)(=O)NC(O)=NC2CCCCC2)c1,1,train
NC1CON=C1O,1,train
Cn1cnc2c1c(O)nc(=O)n2C,1,train
CCc1cc(C(=N)S)ccn1,1,train
N=c1ccn(C2COC(CO)S2)c(O)n1,1,train
Cc1c(OCC(F)(F)F)cc[nH+]c1CS(=O)c1nc2ccccc2[nH]1,1,train
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1,train
N=C(N)N=C(O)Cc1c(Cl)cccc1Cl,1,train
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1,train
Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,1,train
Nc1cc(OCC2CC2)c(C(O)=NC2CN3CCC2CC3)cc1Cl,1,train
CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,1,train
N=c1[nH]c(C(=CCC(=O)O)C(O)=NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,1,train
CCN(CC)CCNC(=O)c1ccc(N)cc1,1,train
N=c1nc2c(ncn2C2C=CC(CO)C2)c(NC2CC2)[nH]1,1,train
CCN(CC)CCNC(=O)c1ccc(N=C(C)O)cc1,1,train
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,1,train
CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,1,train
CCc1ccc(CCOc2ccc(CC3(C=O)CN=C(O)S3)cc2)nc1,1,train
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1,train
CC(C)N(CCC(C(=N)O)(c1ccccc1)c1cccnc1)C(C)C,1,train
OC1=Nc2ccc(Br)cc2C(c2ccccn2)=NC1,1,train
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,1,train
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,1,train
C=CCN1CCCC1CN=C(O)c1cc2[nH]nnc2cc1OC,1,train
CCCN=C1SC(=Cc2ccc(OCC(O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,1,train
N=c1[nH]c(O)ncc1F,1,train
O=S1(=O)N=C(O)c2ccccc21,1,train
COc1cc(C)c(S(C)=[OH+])cc1OC,1,train
N=C(O)c1cn(Cc2c(F)cccc2F)nn1,1,train
CCCCN=C(O)NS(=O)(=O)c1ccc(C)cc1,1,train
CC(C)Cc1ccc(C(C)C(=O)O)cc1,1,train
CCOc1ccccc1OCC1CNCCO1,1,train
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,1,train
CC1CC(O)=NN=C1c1ccc(NN=C(C#N)C#N)cc1,1,train
N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,1,train
CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,1,train
CNCCCC1c2ccccc2C=Cc2ccccc21,1,train
Nc1ccccc1NC(=O)c1ccc(CN=C(O)OCc2cccnc2)cc1,1,train
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,1,train
CN1CCN(CCCCN2C(=O)CN(N=Cc3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,1,train
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,1,train
CCCn1c(=O)nc(O)c2nc[nH]c21,1,train
CC(Oc1ccccc1)C(O)=NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1,train
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1,train
CN=C(S)NS(=O)(=O)c1cc(CCN=C(O)c2cc(Cl)ccc2OC)ccc1OC,1,train
COc1c2c(cc(F)c1N1CC3CCCNC3C1)C(=O)C(C(=O)O)=CC2NC1CC1,1,train
N=C1CCN(C2CSC(CO)O2)C(O)=N1,1,train
Cc1cccc(C)c1OCC(C)N,1,train
c1cnc2cc3c(cc2n1)C1CNCC3C1,1,train
NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1,train
CCCC1CC(C(O)=NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,1,train
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,1,train
OC1=Nc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1,1,train
O=C1N=C(O)CN1N=Cc1ccc([N+](=O)[O-])o1,1,train
CC(C)NCC(O)COc1cccc2[nH]ccc12,1,train
CC1=C(CC(O)=[OH+])c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,1,train
CC(O)=Nc1ccc(O)cc1,1,train
COc1nc(C)nc(Cl)c1NC1=NCCN1,1,train
Cc1cccc(C)c1N=C(O)C(C)N,1,train
Cc1ccc(C23CNCC2C3)cc1,1,train
CCNC(C)Cc1cccc(C(F)(F)F)c1,1,train
COc1ccc(CN2CCNCC2)c(OC)c1OC,1,train
N=C(O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21,1,train
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,1,train
NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4F)c3c2Cl)CC12CC2,1,train
Fc1ccc(-c2cncc(CNCC3CCc4ccccc4O3)c2)cc1,1,train
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1,train
c1ccc(CC2=NCCN2)cc1,1,train
CCC(C(=N)O)N1CC(C=C(F)F)CC1=O,1,train
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,1,train
C#CCOC1CN2CCC1CC2,1,train
NC12CC3CC(CC(C3)C1)C2,1,train
CCN(CC)C(=O)N1CCN(C)CC1,1,train
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,1,train
CC1CNCCc2ccc(Cl)cc21,1,train
N=C(O)OCC(COC(=N)O)c1ccccc1,1,train
C=CCC1(C(C)CCC)C(O)=NC(=O)N=C1O,1,train
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1,train
CCCCC1C(=O)N(c2ccccc2)N=C1O,1,train
CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1C,1,train
CCCCOCC(O)COc1ccccc1,1,train
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],1,train
CC(C(=O)O)c1cccc(C(=O)c2cccs2)c1,1,train
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,1,train
N=C(O)N1c2ccccc2C2OC2c2ccccc21,1,train
OC1=NN=C(O)C1(c1ccccc1)c1ccccc1,1,train
NC(C(O)=NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,1,train
N=C(O)N1c2ccccc2CC(O)c2ccccc21,1,train
OC1=NCC2(CCN(CCc3ccccc3)CC2)O1,1,train
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1,train
CC1Nc2ccccc2C1N=C(O)c1ccc(Cl)cc1S(N)(=O)=O,1,train
CC1=C(C(=O)O)N2C(=O)C(N=C(O)C(N)c3ccccc3)C2SC1,1,train
CN1C(=O)COc2c(C(O)=NC3CN4CCC3CC4)cc(Cl)cc21,1,train
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,1,train
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,1,train
CCc1cccc2c1NC1C2CCOC1(CC(=O)O)CC(=O)O,1,train
CCOCC1C(c2ccc(Cl)c(Cl)c2)CC2CCC1N2C,1,train
O=C(O)CCCCON=C(c1cccnc1)c1cccc(C(F)(F)F)c1,1,train
CC=CC1=C(C(=O)O)N2C(=O)C(N=C(O)C(N)c3ccc(O)cc3)C2SC1,1,train
c1ccc(C(c2ccccc2)C2CCCCN2)cc1,1,train
Cc1ccccc1C(OCCN(C)C)c1ccccc1,1,train
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1,train
CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,1,train
CCCCC1C(=O)C(=O)N(c2ccccc2)N1c1ccccc1,1,train
Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,1,train
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,train
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,1,train
O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,1,train
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,1,train
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1,train
N=C(O)c1cnccn1,1,train
Cc1cnc(C(=O)O)c[n+]1[O-],1,train
CC(C)CC(CN)CC(=O)O,1,train
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,1,train
O=c1nc(O)c(F)cn1C1CC(O)C(CO)O1,1,train
NC(C(=O)O)C(O)c1ccc(O)c(O)c1,1,train
CC(N)Cc1cccc(O)c1,1,train
CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,1,train
CCC(C(=N)O)(C(=N)O)c1ccccc1,1,train
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,1,train
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,1,train
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,1,train
COCC(O)Cn1ccnc1[N+](=O)[O-],1,train
CC(C(=O)O)c1ccc(-c2cccc(F)c2)cc1,1,train
CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,1,train
CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,1,train
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1,train
O=P1(NCCCl)OCCCN1CCCl,1,train
COc1ccc(OC)c(C(O)CN)c1,1,train
CCCNC1CCc2[nH]c(=N)sc2C1,1,train
Nc1cc(-c2ccncc2)cnc1O,1,train
Cc1nsc(NS(=O)(=O)c2ccc(N)cc2)c1C,1,train
Nc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,1,train
COc1ccc(OC)c(C(O)CN=C(O)CN)c1,1,train
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,1,train
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1,train
Cc1cccc2c1N=C(O)c1cccnc1N2C1CC1,1,train
CC1(C)SC2C(N=C(O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,1,train
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1,train
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,1,train
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,1,train
CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(=N)O)=C(O)C(N(C)C)C3C(O)C21,1,train
O=C1C(CCS(=O)c2ccccc2)C(=O)[NH+](c2ccccc2)N1c1ccccc1,1,train
Cn1ccnc1S,1,train
O=[N+]([O-])OC1COC2C(O)COC12,1,train
CCC1(C)CC(O)=NC1=O,1,train
N=c1nc(O)n(C2CCC(CO)O2)cc1F,1,train
O=C(O)Cc1nn(-c2ccc(F)cc2)cc1-c1ccc(Cl)cc1,1,train
NC(CNC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,1,train
CC1=C(C(=O)O)N2C(=O)C(N=C(O)C(N)C3=CCC=CC3)C2SC1,1,train
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,1,train
CNCCC(Oc1ccccc1C)c1ccccc1,1,train
CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N,1,train
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C=CC21CC,1,train
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,1,train
N=C(O)OCC(O)c1ccccc1Cl,1,train
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1,train
CN1C(=O)N=C(O)C(C)(C2=CCCCC2)C1=O,1,train
CCC1(c2ccc(N)cc2)CCC(O)=NC1=O,1,train
CC(O)=Nc1ccc(C(O)CNC(C)C)cc1,1,train
CC(C)NCC(O)COc1cccc(NS(C)(=O)=O)c1,1,train
Cc1ccc2[nH]c(=N)nc(O)c2c1Sc1ccncc1,1,train
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,1,train
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,1,train
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,1,train
CC1=C(C(=O)O)N2C(=O)C(N=C(O)C(N)c3ccc(O)cc3)C2SC1,1,train
OCC(O)=NCCCOc1cccc(CN2CCCCC2)c1,1,train
N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1,train
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,1,train
Cc1cnc(C(O)=NCCc2ccc(S(=O)(=O)NC(O)=NC3CCCCC3)cc2)cn1,1,train
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1,train
CC(N)C(O)c1ccccc1,1,train
N=c1[nH]c(N2CCCCC2)cc[n+]1[O-],1,train
Clc1cccc(Cl)c1NC1=NCCN1,1,train
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1,train
COc1cc(NC(C)CCCN)c2ncccc2c1,1,train
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(N=C(O)C(O)c3ccccc3)C2SC1,1,train
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1,train
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,1,train
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,1,train
CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,1,train
Cn1nnc2c(C(=N)O)[nH]nc2c1=O,1,train
Cn1c(=O)c2nc[nH]c2n(C)c1=O,1,train
CN1C(=O)CCC1c1cccnc1,1,train
CCCCN1CC(O)C(O)C(O)C1CO,1,train
Cc1cnc(N=C(O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,1,train
Cc1cc(=NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)[nH]o1,1,train
CC(C)NCC(O)COc1ccc(CC(=N)O)cc1,1,train
O=C1c2ccccc2C(=O)C1c1ccccc1,1,train
CCC(=O)N(c1ccccn1)C(C)CN1CCCCC1,1,train
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1,train
O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,1,train
CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,1,train
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(=N)O)C(=O)C3(O)C(O)=C1C2=O,1,train
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,1,train
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1,train
O=[N+]([O-])c1ccc2c(c1)C(c1ccccc1Cl)=NCC(O)=N2,1,train
CC(C(=O)O)c1ccc(C2CCCC(=NO)C2)cc1,1,train
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,1,train
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,1,train
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1,train
Cn1c(=O)c2c(ncn2C)n(C)c1=O,1,train
N=c1nnc(-c2cccc(Cl)c2Cl)c(N)[nH]1,1,train
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1,train
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,1,train
O=C(O)CCCCC1SCC2N=C(O)NC21,1,train
CNC1(C)C2CCC(C2)C1(C)C,1,train
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,1,train
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,1,train
CC(C(O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,1,train
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,1,train
CN1C(C(O)=Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,1,train
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,1,train
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1,train
CN=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,1,train
CCOC(=O)C1(c2ccccc2)CCC=CC1NC,1,train
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1,train
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,1,train
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,1,train
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1,train
CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,1,train
CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccccn1,1,train
CC(C)(Oc1ccc(CCN=C(O)c2ccccc2)cc1)C(=O)O,1,train
CCOC(Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,1,train
COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1,1,train
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,1,train
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,1,train
CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,1,train
CN1CCCC(N2NC(Cc3ccc(Cl)cc3)c3ccccc3C2=O)CC1,1,train
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,1,train
CCC#CCC(C)C(O)C#CC1C(O)CC2CC(=CCOCC(=O)O)CC21,1,train
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,train
CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,1,train
CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,1,train
CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,1,train
O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,1,train
CC(O)=Nc1nnc(S(N)(=O)=O)s1,1,train
C=CC(N)CCC(=O)O,1,train
O=CC(O)C(O)C(O)C(O)CO,1,train
O=C1C(O)=C(O)OC1C(O)CO,1,train
Cc1ncc([N+](=O)[O-])n1CCO,1,train
Cc1ncc([N+](=O)[O-])n1CC(C)O,1,train
O=C(O)c1ccccc1O,1,train
CCCC(CCC)C(=O)O,1,train
O=P1(N(CCCl)CCCl)OCCCN1CCCl,1,train
CNC(C)C(O)c1ccccc1,1,train
CCC1C(=O)OCC1Cc1cncn1C,1,train
CCCC1CC(=O)N(C(CC)C(=N)O)C1,1,train
CC1(C)N=C(O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1,train
O=[N+]([O-])c1nccn1CC(O)=NCc1ccccc1,1,train
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,1,train
CCc1nc(=N)[nH]c(N)c1-c1ccc(Cl)cc1,1,train
N=C(O)CN1CC(c2ccccc2)CC1=O,1,train
C=C1C(CO)C(O)CC1n1cnc2c(O)nc(=N)[nH]c21,1,train
c1cc2c(c(N3CCNCC3)c1)OCCO2,1,train
NS(=O)(=O)c1cc2c(cc1Cl)NC(CN1CCCC1)NS2(=O)=O,1,train
CN1C(C(O)=Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,1,train
CN1C(C(O)=Nc2ccccn2)=Cc2sccc2S1(=O)=O,1,train
COCC(N=C(C)O)C(O)=NCc1ccccc1,1,train
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,1,train
CCCCC1C(=O)N(C2CCCCC2)C(=O)N=C1O,1,train
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,1,train
CCCCCOC(O)=Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,1,train
CC(O)=NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,1,train
COc1ccc2c(c1)c(CC(=O)O)cn2C(=O)c1ccc(Cl)cc1,1,train
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(O)=Nc1ccc(C#N)c(C(F)(F)F)c1,1,train
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,1,train
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,train
CCOc1ccc(-c2nc(-c3cccc(C(=O)O)n3)cs2)cc1OCC,1,train
COC(=O)N1CCN(Cc2cccc(NC(O)=Nc3ccc(C)nc3)c2F)CC1,1,train
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,train
CC(c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1cc(F)ccc1F,1,train
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,1,train
CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,1,train
CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1,train
CN(C)C1C(O)=C(C(O)=NCNC(CCCCN)C(=O)O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,1,train
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,1,train
N=C(O)CN1CCCC1=O,1,train
CNCCc1ccccn1,1,train
CCC(C(=N)O)N1CCCC1=O,1,train
CCCc1cc(C(=N)S)ccn1,1,train
O=NN(CCCl)C(O)=NC1CCCCC1,1,train
CN1CCCN=C1C=Cc1cccs1,1,train
OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,1,train
CC(C)NCC(O)COc1ccc(O)cc1,1,train
CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,1,train
O=Cc1c(O)cccc1OCc1ccc(C(=O)O)cc1,1,train
NS(=O)(=O)c1cc2c(cc1Cl)N=CN(CSCc1ccccc1)S2(=O)=O,1,train
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1,train
CC(C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(=N)O,1,train
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1,train
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1,train
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,1,train
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,1,train
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,1,train
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,1,train
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,1,train
CON=C(C(O)=NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(=N)O)CSC12)c1ccco1,1,train
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,1,train
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,1,train
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,1,train
CCN(CC)C(O)=Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,1,train
